state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,EPU_National,EPU_State,EPU_Composite,US_monthly_EPU,max_new_case,max_new_death,total_new_case,total_new_death,new_case,new_death,tot_cases,tot_death,is_school,is_res,is_bus,is_sip,repub_share_2016,stayathomeorder,mandatoryquarantinefortravelers,nonessentialbusinessclosures,largegatheringsban,schoolclosures,restaurantlimits,facecoveringrequirement,barclosures,unemp,emp,coincident_indic,population,state_code,period,lpop,num_papers,pres_general_election,pres_vote_margin,gov_general_election,gov_general_vote_share,gov_repub_dem_third,gov_primary_election,gov_primary_vote_share
AK,2002,1,3656,4,7,3,5,2002,63.619312,47.714485,79.524132,111.33379,143.31438,,,,,,,,,,,,,.51281512,,,,,,,,,6.8,290.6,92.565886951,642337,AK,24025,13.372869,5,,,,,,,
AK,2002,2,3769,7,8,5,5,2002.0834,107.99584,77.139893,77.139893,123.42382,100.99065,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,293.5,92.726435974,642337,AK,24026,13.372869,5,,,,,,,
AK,2002,3,3946,7,5,2,4,2002.1666,103.15163,29.471897,58.943794,73.679741,94.139702,,,,,,,,,,,,,.51281512,,,,,,,,,7,294,92.711984153,642337,AK,24027,13.372869,5,,,,,,,
AK,2002,4,3357,12,8,4,6,2002.25,207.85719,69.285728,103.9286,138.57146,102.49207,,,,,,,,,,,,,.51281512,,,,,,,,,7.1,294.2,92.51940668100001,642337,AK,24028,13.372869,5,,,,,,,
AK,2002,5,3372,3,4,1,3,2002.3334,51.733139,17.244381,51.733139,68.977524,95.227753,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,293.3,92.326242584,642337,AK,24029,13.372869,5,,,,,,,
AK,2002,6,3336,5,6,4,3,2002.4166,87.152351,69.721886,52.291412,104.58282,107.30492,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,294.1,92.291413998,642337,AK,24030,13.372869,5,,,,,,,
AK,2002,7,3340,6,6,4,4,2002.5,104.45757,69.638382,69.638382,104.45757,134.82979,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,294.7,92.416724333,642337,AK,24031,13.372869,5,,,,,,,
AK,2002,8,3578,2,8,5,5,2002.5834,32.503101,81.257751,81.257751,130.01241,131.41026,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,295.6,92.479489751,642337,AK,24032,13.372869,5,,,,,,1,
AK,2002,9,3494,9,13,5,8,2002.6666,149.78032,83.211288,133.13806,216.34935,144.66446,,,,,,,,,,,,,.51281512,,,,,,,,,7.3,295.5,92.506100327,642337,AK,24033,13.372869,5,,,,,,,
AK,2002,10,4235,14,17,6,16,2002.75,192.22496,82.382126,219.68567,233.41602,124.51199,,,,,,,,,,,,,.51281512,,,,,,,,,7.3,297.9,92.728841398,642337,AK,24034,13.372869,5,,,,,,,
AK,2002,11,3505,4,6,4,4,2002.8334,66.360115,66.360115,66.360115,99.540176,156.60963,,,,,,,,,,,,,.51281512,,,,,,,,,7.4,298,92.85106642700001,642337,AK,24035,13.372869,5,,,1,.55847919,1,,
AK,2002,12,3182,8,10,7,7,2002.9166,146.19246,127.9184,127.9184,182.74057,154.86217,,,,,,,,,,,,,.51281512,,,,,,,,,7.4,298.7,92.86087263,642337,AK,24036,13.372869,5,,,,,,,
AK,2003,1,3463,5,6,4,4,2003,83.956184,67.16494,67.16494,100.74741,179.1714,,,,,,,,,,,,,.51281512,,,,,,,,,7.5,297.3,92.659729609,648414,AK,24037,13.382285,5,,,,,,,
AK,2003,2,3057,3,4,3,2,2003.0834,57.063835,57.063835,38.042557,76.085114,156.16397,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,298.1,92.729870543,648414,AK,24038,13.382285,5,,,,,,,
AK,2003,3,3549,5,8,2,7,2003.1666,81.921738,32.768696,114.69044,131.07478,216.87592,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,298.6,92.69629289700001,648414,AK,24039,13.382285,5,,,,,,,
AK,2003,4,3314,5,7,2,6,2003.25,87.730911,35.092365,105.27709,122.82327,170.47139,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,297.4,92.619891209,648414,AK,24040,13.382285,5,,,,,,,
AK,2003,5,3392,6,10,2,9,2003.3334,102.85622,34.285408,154.28433,171.42703,118.07874,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,299.2,92.692433361,648414,AK,24041,13.382285,5,,,,,,,
AK,2003,6,3566,11,14,6,11,2003.4166,179.36864,97.83744,179.36864,228.28735,106.86623,,,,,,,,,,,,,.51281512,,,,,,,,,7.8,299.7,92.760805729,648414,AK,24042,13.382285,5,,,,,,,
AK,2003,7,3636,5,7,4,4,2003.5,79.961563,63.96925,63.96925,111.94619,100.15926,,,,,,,,,,,,,.51281512,,,,,,,,,7.8,298.6,92.73697231200001,648414,AK,24043,13.382285,5,,,,,,,
AK,2003,8,3639,3,2,2,1,2003.5834,47.937386,31.95826,15.97913,31.95826,88.541481,,,,,,,,,,,,,.51281512,,,,,,,,,7.8,299.5,92.85566389100001,648414,AK,24044,13.382285,5,,,,,,,
AK,2003,9,3434,2,5,2,4,2003.6666,33.866074,33.866074,67.732147,84.665184,105.76412,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,300.5,93.13684277999999,648414,AK,24045,13.382285,5,,,,,,,
AK,2003,10,3790,5,6,2,6,2003.75,76.712471,30.684986,92.054962,92.054962,75.867439,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,299.7,93.216136428,648414,AK,24046,13.382285,5,,,,,,,
AK,2003,11,3204,2,3,2,2,2003.8334,36.297157,36.297157,36.297157,54.44574,75.97374,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,300,93.255099488,648414,AK,24047,13.382285,5,,,,,,,
AK,2003,12,3108,3,4,2,4,2003.9166,56.12746,37.418308,74.836617,74.836617,87.218315,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,300.5,93.386538298,648414,AK,24048,13.382285,5,,,,,,,
AK,2004,1,3473,8,10,7,9,2004,133.94312,117.20022,150.68599,167.42888,85.223785,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,301.9,93.68693594600001,659286,AK,24049,13.398912,6,,,,,,,
AK,2004,2,3804,8,12,3,12,2004.0834,122.28822,45.858086,183.43234,183.43234,85.826096,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,300.4,93.69048069599999,659286,AK,24050,13.398912,6,,,,,,,
AK,2004,3,3815,10,10,5,5,2004.1666,152.41953,76.209763,76.209763,152.41953,81.413612,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,302.1,93.94029933100001,659286,AK,24051,13.398912,6,,,,,,,
AK,2004,4,3364,4,5,5,3,2004.25,69.141556,86.426941,51.856171,86.426941,76.968903,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,302.1,94.08283741299999,659286,AK,24052,13.398912,6,,,,,,,
AK,2004,5,2934,5,6,2,4,2004.3334,99.093475,39.63739,79.27478,118.91216,93.845291,,,,,,,,,,,,,.51281512,,,,,,,,,7.5,302.2,94.283485703,659286,AK,24053,13.398912,6,,,,,,,
AK,2004,6,2757,8,9,3,7,2004.4166,168.72847,63.273174,147.63741,189.81953,82.32457,,,,,,,,,,,,,.51281512,,,,,,,,,7.5,303.3,94.485523285,659286,AK,24054,13.398912,6,,,,,,,
AK,2004,7,2967,3,3,3,1,2004.5,58.794792,58.794792,19.598265,58.794792,85.879211,,,,,,,,,,,,,.51281512,,,,,,,,,7.4,304.4,94.767166926,659286,AK,24055,13.398912,6,,,,,,,
AK,2004,8,3465,2,2,2,1,2004.5834,33.563087,33.563087,16.781544,33.563087,81.528481,,,,,,,,,,,,,.51281512,,,,,,,,,7.3,304.9,94.927191007,659286,AK,24056,13.398912,6,,,,,,,
AK,2004,9,2831,5,5,3,4,2004.6666,102.69878,61.619267,82.159027,102.69878,104.75588,,,,,,,,,,,,,.51281512,,,,,,,,,7.3,305.8,95.17782766800001,659286,AK,24057,13.398912,6,,,,,,,
AK,2004,10,3227,5,7,5,6,2004.75,90.096138,90.096138,108.11537,126.1346,114.24763,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,307.2,95.396038531,659286,AK,24058,13.398912,6,,,,,,,
AK,2004,11,3432,6,5,4,2,2004.8334,101.65742,67.771622,33.885811,84.714523,93.350746,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,306.2,95.50448385200001,659286,AK,24059,13.398912,6,1,.024630275,,,,,
AK,2004,12,3512,4,4,4,2,2004.9166,66.227852,66.227852,33.113926,66.227852,64.231285,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,307.4,95.682149778,659286,AK,24060,13.398912,6,,,,,,,
AK,2005,1,3465,5,6,4,3,2005,83.907722,67.126175,50.344631,100.68926,64.425774,,,,,,,,,,,,,.51281512,,,,,,,,,7.1,308.5,95.976326761,666946,AK,24061,13.410464,6,,,,,,,
AK,2005,2,3486,2,8,2,7,2005.0834,33.360901,33.360901,116.76315,133.4436,49.907364,,,,,,,,,,,,,.51281512,,,,,,,,,7,307.3,96.138432557,666946,AK,24062,13.410464,6,,,,,,,
AK,2005,3,3795,3,4,4,2,2005.1666,45.966835,61.28912,30.64456,61.28912,47.602894,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,308,96.408611588,666946,AK,24063,13.410464,6,,,,,,,
AK,2005,4,3625,8,8,4,6,2005.25,128.32674,64.163368,96.245049,128.32674,75.683899,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,308.5,96.708939317,666946,AK,24064,13.410464,6,,,,,,,
AK,2005,5,3476,4,4,4,2,2005.3334,66.91375,66.91375,33.456875,66.91375,72.493134,,,,,,,,,,,,,.51281512,,,,,,,,,6.8,309.1,96.846920543,666946,AK,24065,13.410464,6,,,,,,,
AK,2005,6,3213,5,8,5,7,2005.4166,90.488716,90.488716,126.6842,144.78195,79.168747,,,,,,,,,,,,,.51281512,,,,,,,,,6.8,308.5,96.93030748300001,666946,AK,24066,13.410464,6,,,,,,,
AK,2005,7,3301,4,4,2,4,2005.5,70.461136,35.230568,70.461136,70.461136,69.45092,,,,,,,,,,,,,.51281512,,,,,,,,,6.8,310.7,97.139197653,666946,AK,24067,13.410464,6,,,,,,,
AK,2005,8,3350,3,4,3,3,2005.5834,52.07288,52.07288,52.07288,69.430504,57.554878,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,311.1,97.264551594,666946,AK,24068,13.410464,6,,,,,,,
AK,2005,9,3309,1,3,3,3,2005.6666,17.572697,52.718086,52.718086,52.718086,102.11093,,,,,,,,,,,,,.51281512,,,,,,,,,7,310.8,97.183603464,666946,AK,24069,13.410464,6,,,,,,,
AK,2005,10,3232,4,5,1,5,2005.75,71.965408,17.991352,89.956757,89.956757,77.06842,,,,,,,,,,,,,.51281512,,,,,,,,,7,310.8,97.19819299,666946,AK,24070,13.410464,6,,,,,,,
AK,2005,11,3175,4,6,3,5,2005.8334,73.257385,54.943039,91.571732,109.88608,57.98991,,,,,,,,,,,,,.51281512,,,,,,,,,7,311.9,97.360858521,666946,AK,24071,13.410464,6,,,,,,,
AK,2005,12,3256,6,8,3,7,2005.9166,107.15243,53.576214,125.01116,142.8699,67.604301,,,,,,,,,,,,,.51281512,,,,,,,,,7,311,97.38559582800001,666946,AK,24072,13.410464,6,,,,,,,
AK,2006,1,3235,8,8,3,8,2006,143.79733,53.924004,143.79733,143.79733,72.482002,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,311,97.456589327,675302,AK,24073,13.422915,6,,,,,,,
AK,2006,2,3209,6,7,4,5,2006.0834,108.72182,72.481209,90.601509,126.84212,67.087799,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,312.8,97.669213339,675302,AK,24074,13.422915,6,,,,,,,
AK,2006,3,3741,3,3,2,2,2006.1666,46.630352,31.086901,31.086901,46.630352,53.105167,,,,,,,,,,,,,.51281512,,,,,,,,,6.8,314.3,97.972860733,675302,AK,24075,13.422915,6,,,,,,,
AK,2006,4,3274,10,10,2,9,2006.25,177.60553,35.521107,159.84499,177.60553,78.827126,,,,,,,,,,,,,.51281512,,,,,,,,,6.7,315.4,98.28237580299999,675302,AK,24076,13.422915,6,,,,,,,
AK,2006,5,3097,13,13,5,12,2006.3334,244.08287,93.878029,225.30727,244.08287,65.464035,,,,,,,,,,,,,.51281512,,,,,,,,,6.7,315.1,98.369541888,675302,AK,24077,13.422915,6,,,,,,,
AK,2006,6,3250,5,6,4,6,2006.4166,89.458534,71.566826,107.35025,107.35025,79.729355,,,,,,,,,,,,,.51281512,,,,,,,,,6.7,318.3,98.75936742499999,675302,AK,24078,13.422915,6,,,,,,,
AK,2006,7,3093,7,8,4,6,2006.5,131.5992,75.199547,112.79932,150.39909,81.552208,,,,,,,,,,,,,.51281512,,,,,,,,,6.6,314.5,98.639890897,675302,AK,24079,13.422915,6,,,,,,,
AK,2006,8,3024,5,5,2,4,2006.5834,96.144264,38.457703,76.915405,96.144264,69.041153,,,,,,,,,,,,,.51281512,,,,,,,,,6.6,315.1,98.78752660799999,675302,AK,24080,13.422915,6,,,,,,1,
AK,2006,9,3246,4,4,4,2,2006.6666,71.655022,71.655022,35.827511,71.655022,59.615166,,,,,,,,,,,,,.51281512,,,,,,,,,6.5,315.5,98.934274059,675302,AK,24081,13.422915,6,,,,,,,
AK,2006,10,3512,9,11,3,11,2006.75,149.01265,49.670887,182.12657,182.12657,53.705101,,,,,,,,,,,,,.51281512,,,,,,,,,6.5,313.6,98.843788809,675302,AK,24082,13.422915,6,,,,,,,
AK,2006,11,3419,5,7,2,7,2006.8334,85.036636,34.014656,119.05128,119.05128,47.883335,,,,,,,,,,,,,.51281512,,,,,,,,,6.4,315.8,99.181109365,675302,AK,24083,13.422915,6,,,1,.48329696,1,,
AK,2006,12,3100,5,8,4,7,2006.9166,93.787178,75.029747,131.30205,150.05949,49.273434,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,316.2,99.37445446700001,675302,AK,24084,13.422915,6,,,,,,,
AK,2007,1,3370,4,4,3,1,2007,69.018456,51.763844,17.254614,69.018456,71.93248,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,316.8,99.583872868,680300,AK,24085,13.430289,7,,,,,,,
AK,2007,2,3497,3,9,6,5,2007.0834,49.883942,99.767883,83.1399,149.65182,49.100609,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,317.8,99.77376268,680300,AK,24086,13.430289,7,,,,,,,
AK,2007,3,3578,6,7,3,5,2007.1666,97.509308,48.754654,81.257751,113.76086,70.020821,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,317.9,99.831634076,680300,AK,24087,13.430289,7,,,,,,,
AK,2007,4,3466,4,5,3,4,2007.25,67.106804,50.330105,67.106804,83.883514,57.771282,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,317.4,99.87190939600001,680300,AK,24088,13.430289,7,,,,,,,
AK,2007,5,3243,6,6,1,6,2007.3334,107.58196,17.930326,107.58196,107.58196,68.676445,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,317.9,99.982923931,680300,AK,24089,13.430289,7,,,,,,,
AK,2007,6,3153,4,5,3,5,2007.4166,73.768539,55.326401,92.210678,92.210678,66.38063,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,318,100.04394635,680300,AK,24090,13.430289,7,,,,,,,
AK,2007,7,3159,3,5,4,2,2007.5,55.221317,73.628426,36.814213,92.03553,43.23357,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,316.6,99.86269842900001,680300,AK,24091,13.430289,7,,,,,,,
AK,2007,8,3441,1,2,1,1,2007.5834,16.89859,16.89859,16.89859,33.79718,86.893646,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,317.5,99.961246328,680300,AK,24092,13.430289,7,,,,,,,
AK,2007,9,3471,6,5,3,4,2007.6666,100.51521,50.257607,67.010139,83.762672,106.09111,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,318.1,100.11072966,680300,AK,24093,13.430289,7,,,,,,,
AK,2007,10,3367,4,6,1,6,2007.75,69.079956,17.269989,103.61993,103.61993,87.504539,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,318.3,100.22984697,680300,AK,24094,13.430289,7,,,,,,,
AK,2007,11,3323,5,7,4,4,2007.8334,87.493301,69.994637,69.994637,122.49063,102.87969,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,318.9,100.33979707,680300,AK,24095,13.430289,7,,,,,,,
AK,2007,12,3199,7,9,4,8,2007.9166,127.23862,72.707787,145.41557,163.59251,112.9438,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,319.1,100.41083637,680300,AK,24096,13.430289,7,,,,,,,
AK,2008,1,3528,6,10,4,8,2008,98.891235,65.927498,131.855,164.81874,170.91774,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,321.2,100.50827404,687455,AK,24097,13.440752,8,,,,,,,
AK,2008,2,3559,9,8,6,8,2008.0834,147.0448,98.029869,130.7065,130.7065,104.56777,,,,,,,,,,,,,.51281512,,,,,,,,,6.2,320.6,100.54398195,687455,AK,24098,13.440752,8,,,,,,,
AK,2008,3,3840,6,5,3,4,2008.1666,90.856331,45.428165,60.570889,75.713608,110.51453,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,320.4,100.46385104,687455,AK,24099,13.440752,8,,,,,,,
AK,2008,4,3726,6,3,3,1,2008.25,93.636154,46.818077,15.606025,46.818077,94.80072,,,,,,,,,,,,,.51281512,,,,,,,,,6.3,320.5,100.44628302,687455,AK,24100,13.440752,8,,,,,,,
AK,2008,5,3904,5,6,4,5,2008.3334,74.472397,59.577915,74.472397,89.366882,85.605927,,,,,,,,,,,,,.51281512,,,,,,,,,6.4,322.5,100.55970955,687455,AK,24101,13.440752,8,,,,,,,
AK,2008,6,3585,6,8,6,4,2008.4166,97.318916,97.318916,64.879272,129.75854,86.053345,,,,,,,,,,,,,.51281512,,,,,,,,,6.5,322.5,100.58147194,687455,AK,24102,13.440752,8,,,,,,,
AK,2008,7,3465,2,4,3,2,2008.5,33.563087,50.344631,33.563087,67.126175,111.12094,,,,,,,,,,,,,.51281512,,,,,,,,,6.5,323.2,100.69188442,687455,AK,24103,13.440752,8,,,,,,,
AK,2008,8,3833,7,8,2,7,2008.5834,106.19263,30.340754,106.19263,121.36301,78.355385,,,,,,,,,,,,,.51281512,,,,,,,,,6.5,322.7,100.73837803,687455,AK,24104,13.440752,8,,,,,,,
AK,2008,9,4837,4,9,5,8,2008.6666,48.086044,60.107555,96.172089,108.1936,229.93272,,,,,,,,,,,,,.51281512,,,,,,,,,6.6,323.1,100.72320008,687455,AK,24105,13.440752,8,,,,,,,
AK,2008,10,4010,7,7,3,5,2008.75,101.50533,43.502281,72.503807,101.50533,233.40858,,,,,,,,,,,,,.51281512,,,,,,,,,6.6,322.2,100.7099136,687455,AK,24106,13.440752,8,,,,,,,
AK,2008,11,3524,10,11,7,8,2008.8334,165.00581,115.50407,132.00465,181.50639,157.08459,,,,,,,,,,,,,.51281512,,,,,,,,,6.7,322,100.62985273,687455,AK,24107,13.440752,8,1,.072727978,,,,,
AK,2008,12,3232,9,14,6,10,2008.9166,161.92218,107.94811,179.91351,251.87894,152.36887,,,,,,,,,,,,,.51281512,,,,,,,,,6.9,323.5,100.70005105,687455,AK,24108,13.440752,8,,,,,,,
AK,2009,1,3150,12,15,7,13,2009,221.51637,129.2179,239.97607,276.89548,178.42438,,,,,,,,,,,,,.51281512,,,,,,,,,7.2,321.2,100.47432212,698895,AK,24109,13.457255,8,,,,,,,
AK,2009,2,3345,9,11,5,9,2009.0834,156.45215,86.917862,156.45215,191.2193,195.54117,,,,,,,,,,,,,.51281512,,,,,,,,,7.4,321.7,100.24921511,698895,AK,24110,13.457255,8,,,,,,,
AK,2009,3,3588,19,22,11,13,2009.1666,307.91888,178.26883,210.68135,356.53766,162.17986,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,320.9,100.08098741,698895,AK,24111,13.457255,8,,,,,,,
AK,2009,4,3320,12,13,7,11,2009.25,210.17368,122.60131,192.65919,227.68816,104.1937,,,,,,,,,,,,,.51281512,,,,,,,,,7.9,320.6,99.84438724100001,698895,AK,24112,13.457255,8,,,,,,,
AK,2009,5,3426,9,10,1,10,2009.3334,152.75319,16.972576,169.72577,169.72577,121.58778,,,,,,,,,,,,,.51281512,,,,,,,,,8,320.5,99.708745132,698895,AK,24113,13.457255,8,,,,,,,
AK,2009,6,2989,12,15,10,11,2009.4166,233.44818,194.54015,213.99416,291.81024,108.58184,,,,,,,,,,,,,.51281512,,,,,,,,,8.1,320.1,99.641696626,698895,AK,24114,13.457255,8,,,,,,,
AK,2009,7,3066,6,8,5,6,2009.5,113.79266,94.827217,113.79266,151.72356,100.74512,,,,,,,,,,,,,.51281512,,,,,,,,,8.1,320.7,99.57438123999999,698895,AK,24115,13.457255,8,,,,,,,
AK,2009,8,2921,4,4,2,3,2009.5834,79.627594,39.813797,59.720695,79.627594,107.32845,,,,,,,,,,,,,.51281512,,,,,,,,,8.199999999999999,320.6,99.462335873,698895,AK,24116,13.457255,8,,,,,,,
AK,2009,9,2831,5,7,3,6,2009.6666,102.69878,61.619267,123.23853,143.77829,95.584564,,,,,,,,,,,,,.51281512,,,,,,,,,8.199999999999999,320.7,99.514952728,698895,AK,24117,13.457255,8,,,,,,,
AK,2009,10,2994,6,9,6,4,2009.75,116.52916,116.52916,77.686111,174.79373,83.258377,,,,,,,,,,,,,.51281512,,,,,,,,,8.300000000000001,321.4,99.637557734,698895,AK,24118,13.457255,8,,,,,,,
AK,2009,11,2985,8,11,5,7,2009.8334,155.84067,97.400414,136.36058,214.28091,96.327576,,,,,,,,,,,,,.51281512,,,,,,,,,8.300000000000001,320.6,99.62571902800001,698895,AK,24119,13.457255,8,,,,,,,
AK,2009,12,2893,8,10,5,10,2009.9166,160.79654,100.49783,200.99567,200.99567,104.64632,,,,,,,,,,,,,.51281512,,,,,,,,,8.4,320.3,99.657298029,698895,AK,24120,13.457255,8,,,,,,,
AK,2010,1,3041,13,17,10,14,2010,248.57764,191.21358,267.69901,325.06311,132.12929,,,,,,,,,,,,,.51281512,,,,,,,,,8.4,321.3,99.79141994299999,713910,AK,24121,13.478512,8,,,,,,,
AK,2010,2,3047,9,11,4,10,2010.0834,171.75334,76.334824,190.83705,209.92076,112.68378,,,,,,,,,,,,,.51281512,,,,,,,,,8.4,320.7,99.829353469,713910,AK,24122,13.478512,8,,,,,,,
AK,2010,3,3369,7,10,4,6,2010.1666,120.81815,69.03894,103.55842,172.59735,120.37415,,,,,,,,,,,,,.51281512,,,,,,,,,8.4,321,99.93331756000001,713910,AK,24123,13.478512,8,,,,,,,
AK,2010,4,2949,5,6,3,6,2010.25,98.589432,59.153664,118.30733,118.30733,119.42294,,,,,,,,,,,,,.51281512,,,,,,,,,8.300000000000001,322.6,100.14681965,713910,AK,24124,13.478512,8,,,,,,,
AK,2010,5,3041,3,3,3,1,2010.3334,57.364079,57.364079,19.121359,57.364079,142.65164,,,,,,,,,,,,,.51281512,,,,,,,,,8.199999999999999,323.5,100.4304656,713910,AK,24125,13.478512,8,,,,,,,
AK,2010,6,2746,7,6,5,1,2010.4166,148.22882,105.87773,21.175547,127.05328,125.24434,,,,,,,,,,,,,.51281512,,,,,,,,,8,325.1,100.84663381,713910,AK,24126,13.478512,8,,,,,,,
AK,2010,7,2877,7,8,5,5,2010.5,141.47943,101.05675,101.05675,161.69078,190.1342,,,,,,,,,,,,,.51281512,,,,,,,,,7.9,326.8,101.07735756,713910,AK,24127,13.478512,8,,,,,,,
AK,2010,8,2791,6,9,5,5,2010.5834,125.00476,104.17063,104.17063,187.50714,122.82693,,,,,,,,,,,,,.51281512,,,,,,,,,7.9,326.2,101.12665837,713910,AK,24128,13.478512,8,,,,,,1,
AK,2010,9,2852,4,9,7,5,2010.6666,81.55407,142.71962,101.94259,183.49664,180.28127,,,,,,,,,,,,,.51281512,,,,,,,,,8,326.8,101.25195015,713910,AK,24129,13.478512,8,,,,,,,
AK,2010,10,3272,11,12,7,7,2010.75,195.4855,124.39986,124.39986,213.25691,149.409,,,,,,,,,,,,,.51281512,,,,,,,,,8,327.6,101.38990902,713910,AK,24130,13.478512,8,,,,,,,
AK,2010,11,2870,8,8,4,7,2010.8334,162.08516,81.04258,141.82451,162.08516,168.98892,,,,,,,,,,,,,.51281512,,,,,,,,,8.1,328.2,101.51522864,713910,AK,24131,13.478512,8,,,1,.59064293,1,,
AK,2010,12,2864,5,7,3,4,2010.9166,101.51545,60.909275,81.212357,142.12163,146.31061,,,,,,,,,,,,,.51281512,,,,,,,,,8,328.1,101.5982863,713910,AK,24132,13.478512,8,,,,,,,
AK,2011,1,2890,11,10,6,8,2011,221.32475,120.7226,160.96346,201.20433,107.63592,,,,,,,,,,,,,.51281512,,,,,,,,,8,329.2,101.73925237,722128,AK,24133,13.489958,13,,,,,,,
AK,2011,2,2847,14,15,10,9,2011.0834,285.94052,204.24324,183.81892,306.36484,100.94521,,,,,,,,,,,,,.51281512,,,,,,,,,7.9,328.1,101.87746063,722128,AK,24134,13.489958,13,,,,,,,
AK,2011,3,3124,19,23,14,14,2011.1666,353.65332,260.58664,260.58664,428.10663,148.51984,,,,,,,,,,,,,.51281512,,,,,,,,,7.8,328.1,101.96593613,722128,AK,24135,13.489958,13,,,,,,,
AK,2011,4,3089,11,10,1,10,2011.25,207.06654,18.82423,188.24231,188.24231,120.52773,,,,,,,,,,,,,.51281512,,,,,,,,,7.8,328.5,102.21556522,722128,AK,24136,13.489958,13,,,,,,,
AK,2011,5,3304,5,4,3,2,2011.3334,87.996445,52.797867,35.198578,70.397156,81.624329,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,328,102.30071417,722128,AK,24137,13.489958,13,,,,,,,
AK,2011,6,2899,4,4,2,3,2011.4166,80.231873,40.115936,60.173901,80.231873,134.22813,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,329.7,102.59701424,722128,AK,24138,13.489958,13,,,,,,,
AK,2011,7,2940,13,13,5,9,2011.5,257.11722,98.891235,178.00423,257.11722,199.99396,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,330.2,102.77651556,722128,AK,24139,13.489958,13,,,,,,,
AK,2011,8,3215,10,15,12,5,2011.5834,180.86485,217.03783,90.432426,271.29727,273.85266,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,330,102.80325393,722128,AK,24140,13.489958,13,,,,,,,
AK,2011,9,2953,12,15,10,7,2011.6666,236.29414,196.91177,137.83824,295.36768,207.00841,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,332.2,103.052911,722128,AK,24141,13.489958,13,,,,,,,
AK,2011,10,2821,8,9,5,5,2011.75,164.90053,103.06284,103.06284,185.51309,133.07094,,,,,,,,,,,,,.51281512,,,,,,,,,7.7,332.8,103.22037107,722128,AK,24142,13.489958,13,,,,,,,
AK,2011,11,2672,2,5,4,3,2011.8334,43.523991,87.047981,65.285988,108.80997,138.743,,,,,,,,,,,,,.51281512,,,,,,,,,7.6,332.5,103.26080999,722128,AK,24143,13.489958,13,,,,,,,
AK,2011,12,2873,7,5,5,2,2011.9166,141.67641,101.19744,40.478977,101.19744,176.75497,,,,,,,,,,,,,.51281512,,,,,,,,,7.5,331.8,103.40417304,722128,AK,24144,13.489958,13,,,,,,,
AK,2012,1,3168,13,17,7,15,2012,238.61258,128.48369,275.3222,312.03183,149.0762,,,,,,,,,,,,,.51281512,,,,,,,,,7.5,332.9,103.58562147,730443,AK,24145,13.501407,13,,,,,,,
AK,2012,2,2884,8,10,6,6,2012.0834,161.29834,120.97375,120.97375,201.62292,115.30377,,,,,,,,,,,,,.51281512,,,,,,,,,7.4,334.5,103.89660655,730443,AK,24146,13.501407,13,,,,,,,
