fiscal_week,is_school,is_res,is_bus,is_sip,state_fips,county_fips,popestimate2020,state
12,0,1,0,0,12,79,18707,FL
16,0,1,1,1,12,79,18707,FL
17,0,1,1,1,12,79,18707,FL
18,0,1,1,1,12,79,18707,FL
14,0,1,1,1,12,79,18707,FL
22,0,0,0,0,12,79,18707,FL
20,0,0,0,0,12,79,18707,FL
13,1,1,0,0,12,81,411219,FL
18,1,1,1,1,12,81,411219,FL
20,1,0,0,0,12,81,411219,FL
21,1,0,0,0,12,81,411219,FL
11,0,0,0,0,12,81,411219,FL
12,1,1,0,0,12,81,411219,FL
17,1,1,1,1,12,81,411219,FL
15,1,1,1,1,12,81,411219,FL
16,1,1,1,1,12,81,411219,FL
19,1,1,1,1,12,81,411219,FL
22,1,0,0,0,12,81,411219,FL
14,1,1,1,1,12,81,411219,FL
18,1,1,1,1,12,83,373513,FL
22,1,0,0,0,12,83,373513,FL
14,1,1,1,1,12,83,373513,FL
21,1,0,0,0,12,83,373513,FL
15,1,1,1,1,12,83,373513,FL
19,1,1,1,1,12,83,373513,FL
12,1,1,0,0,12,83,373513,FL
16,1,1,1,1,12,83,373513,FL
20,1,0,0,0,12,83,373513,FL
11,1,0,0,0,12,83,373513,FL
13,1,1,0,0,12,83,373513,FL
17,1,1,1,1,12,83,373513,FL
15,1,1,1,1,12,85,162088,FL
13,1,1,0,0,12,85,162088,FL
19,1,1,1,1,12,85,162088,FL
21,1,0,0,0,12,85,162088,FL
20,1,0,0,0,12,85,162088,FL
22,1,0,0,0,12,85,162088,FL
11,0,0,0,0,12,85,162088,FL
18,1,1,1,1,12,85,162088,FL
12,1,1,0,0,12,85,162088,FL
14,1,1,1,1,12,85,162088,FL
17,1,1,1,1,12,85,162088,FL
16,1,1,1,1,12,85,162088,FL
15,1,1,1,1,12,86,2707303,FL
11,0,0,0,0,12,86,2707303,FL
14,1,1,1,1,12,86,2707303,FL
20,1,1,1,1,12,86,2707303,FL
12,1,1,1,0,12,86,2707303,FL
17,1,1,1,1,12,86,2707303,FL
16,1,1,1,1,12,86,2707303,FL
13,1,1,1,0,12,86,2707303,FL
22,1,0,0,0,12,86,2707303,FL
21,1,1,1,1,12,86,2707303,FL
18,1,1,1,1,12,86,2707303,FL
19,1,1,1,1,12,86,2707303,FL
14,0,1,1,1,12,87,73900,FL
18,0,1,1,1,12,87,73900,FL
22,0,0,0,0,12,87,73900,FL
13,0,1,0,0,12,87,73900,FL
19,0,1,1,1,12,87,73900,FL
16,0,1,1,1,12,87,73900,FL
12,0,1,0,0,12,87,73900,FL
11,0,0,0,0,12,87,73900,FL
15,0,1,1,1,12,87,73900,FL
21,0,0,0,0,12,87,73900,FL
20,0,0,0,0,12,87,73900,FL
17,0,1,1,1,12,87,73900,FL
17,0,1,1,1,12,89,91113,FL
12,0,1,0,0,12,89,91113,FL
16,0,1,1,1,12,89,91113,FL
21,0,0,0,0,12,89,91113,FL
15,0,1,1,1,12,89,91113,FL
11,0,0,0,0,12,89,91113,FL
14,0,1,1,1,12,89,91113,FL
20,0,0,0,0,12,89,91113,FL
22,0,0,0,0,12,89,91113,FL
18,0,1,1,1,12,89,91113,FL
19,0,1,1,1,12,89,91113,FL
13,0,1,0,0,12,89,91113,FL
15,1,1,1,1,12,91,212820,FL
18,1,1,1,1,12,91,212820,FL
13,1,1,0,0,12,91,212820,FL
16,1,1,1,1,12,91,212820,FL
11,0,0,0,0,12,91,212820,FL
19,1,1,1,1,12,91,212820,FL
21,1,0,0,0,12,91,212820,FL
20,1,0,0,0,12,91,212820,FL
17,1,1,1,1,12,91,212820,FL
12,1,1,0,0,12,91,212820,FL
22,1,0,0,0,12,91,212820,FL
14,1,1,1,1,12,91,212820,FL
17,0,1,1,1,12,93,42297,FL
13,0,1,0,0,12,93,42297,FL
22,0,0,0,0,12,93,42297,FL
16,0,1,1,1,12,93,42297,FL
15,0,1,1,1,12,93,42297,FL
14,0,1,1,1,12,93,42297,FL
12,0,1,0,0,12,93,42297,FL
18,0,1,1,1,12,93,42297,FL
20,0,0,0,0,12,93,42297,FL
19,0,1,1,1,12,93,42297,FL
11,0,0,0,0,12,93,42297,FL
21,0,0,0,0,12,93,42297,FL
18,1,1,1,1,12,95,1404396,FL
11,0,0,0,0,12,95,1404396,FL
15,1,1,1,1,12,95,1404396,FL
20,1,0,0,0,12,95,1404396,FL
16,1,1,1,1,12,95,1404396,FL
19,1,1,1,1,12,95,1404396,FL
14,1,1,1,1,12,95,1404396,FL
13,1,1,1,1,12,95,1404396,FL
22,1,0,0,0,12,95,1404396,FL
12,1,1,0,0,12,95,1404396,FL
17,1,1,1,1,12,95,1404396,FL
21,1,0,0,0,12,95,1404396,FL
13,1,1,1,1,12,97,385315,FL
21,1,0,0,0,12,97,385315,FL
22,1,0,0,0,12,97,385315,FL
16,1,1,1,1,12,97,385315,FL
17,1,1,1,1,12,97,385315,FL
19,1,1,1,1,12,97,385315,FL
